,base,conservative,overflow
153,98.55667971096105,82.2119050521421,106.76302039775723
154,101.23944928258108,77.19979015777153,119.87220740252606
155,94.3407837225206,79.34057954116206,106.43470077375312
156,90.73372746579511,90.72120558625471,115.48585730710973
157,95.24229425757305,89.93144870330441,105.04013248982216
158,97.17799539740427,74.62299969189715,96.12352452282087
159,99.20526124103088,90.28798628189665,94.48224581930849
160,97.19907371677198,75.38375273335879,115.92229435969116
161,116.16183417137914,91.01646757551865,92.5208952633568
162,95.13395592757921,81.14354518619248,91.09288522531395
163,98.85764473174277,75.87482580677045,101.89266004591495
164,103.4892616879104,76.53091860061728,90.27869342664543
165,97.58468679978859,80.61501215259895,106.24987286216606
166,103.28889882058384,73.10771986181868,106.76198194415291
167,102.22565661471715,86.21410067001992,92.52305214086869
168,103.02160061326524,72.96381124650307,109.61651172783344
169,115.9988163334383,78.35036130484517,115.47303611553014
170,117.1876427365048,81.82955968917645,108.16178872656073
171,98.13264939365837,79.19141865125499,106.04872686022652
172,105.14390368469749,75.6599746917796,106.01744235160942
173,92.57576412058313,84.52258779133348,90.70345896797994
174,91.26803338289352,80.98027309007222,117.68712308287165
175,108.36925094809656,86.95439584504311,104.04761430918764
176,95.7867572642518,78.36862451279843,91.91965078471745
177,94.25690946857578,86.40923640780598,112.12722248054024
178,105.35930731448698,80.2877247043721,102.1010334273083
179,105.96918805021325,94.29805490418192,118.2178830605892
180,110.95093461157437,93.06282194080057,94.62429252642548
181,114.7893251682832,75.75887919284223,107.31046801231878
182,116.81607118117093,76.13973077184235,91.56493944120486
183,106.96164669977672,73.03997091351346,99.43966625929826
184,95.75527988747255,91.84232492953147,114.05826107918779
185,101.87047046568138,92.57128894859041,105.6685337034873
186,102.9096401751984,91.68491339807196,107.53046934242658
187,106.49394797337305,94.47891138086528,103.891844277157
188,108.23944533843876,90.88088049209429,119.37909917959502
189,95.43956503915865,76.25798529634628,104.65811475094578
190,116.01517809868145,89.02485963227001,113.828926086556
191,94.33501145475931,88.03072407366855,109.9348177601286
192,115.72777439099177,90.01169408714148,107.50800669216555
193,115.04157551025848,79.2769004241186,90.15338226826752
194,103.81163219508812,94.09134246060066,92.7943276011835
195,99.04860824079431,92.13522079716398,116.97020591512177
196,104.12489894060036,91.54483731549269,104.17689300540484
197,115.52545678083858,84.33491677951456,100.96700099769932
198,115.96146681704634,88.80235053691696,115.75594793797173
199,100.23259253942751,73.52780494188579,104.98841661863449
200,114.25886309556176,91.91033525051171,115.57539505922813
201,103.22638369892435,88.25202654729355,114.97698044229695
202,90.13006273828587,95.09067535030243,104.73630779659344
203,95.11788558719455,76.96959858533378,101.01501537158458
204,90.45663508509503,89.72069090823692,106.18382247773589
205,101.84124685238257,89.58085890643521,111.82030035652227
206,117.20700162013895,89.39880497586233,99.69054331686802
207,114.96624165086378,81.52981250517537,96.16684035302093
208,107.8725706359796,87.84659086280722,115.8779395370488
209,104.10428148070764,79.07533474083641,104.61424493986509
210,100.19388481893705,88.23388222768403,113.12309824043558
211,111.25106559278541,73.51411685584097,104.52879082059906
212,116.48327176127107,73.09954575808548,96.89154164239599
213,94.08639115781628,90.10218496371651,90.66638466015894
214,102.23517992489471,79.37646437987523,101.41766722070707
215,107.80790975281336,84.13275032262244,92.56223454589407
216,105.2741663915678,83.115213833742,108.72275906645704
217,115.04884854617698,84.08909516968242,118.63414340391527
218,107.7757918266519,79.33684746020312,109.71633918222479
219,114.0198870307803,90.00213390939304,115.25597024961405
220,102.92647521727991,92.031157819235,106.57002170678743
221,101.36540748350076,76.10322010590461,107.0948860805495
222,96.70757693854573,75.65269460682462,114.68386962575907
223,92.65796084660562,88.57372413422195,102.73067932539725
224,112.6489572858704,76.55278671141551,96.38362141412505
225,108.80064857514486,95.65381762293758,106.98747085982795
226,107.89324406198857,74.62172594939891,116.99302027495688
227,107.49371735586806,90.58386731865276,98.50780572298405
228,115.42976413959559,78.00122939172905,117.1188174958296
229,90.21574367378244,87.81275578903109,117.88619468740437
230,93.00130367016467,73.0632168364434,112.86691127764
231,109.1188818825677,89.61839564577944,108.15380386738191
232,107.48135077952601,81.93689285043904,118.27641412314344
233,100.07993386250686,81.74663943100026,105.56807335204857
234,101.53096826487725,90.70205132020244,91.51431340521437
235,114.14155562413464,74.88572184491308,104.51068789687888
236,115.6728365695078,94.95245429842484,108.31675368190338
237,89.51127803881182,95.7543110371984,95.83439793696348
238,114.43211600506002,93.7690904166792,92.79382032238772
239,104.3220074891934,87.29218158222704,113.2238267903892
240,112.76562127098221,84.2290354636319,117.03305948925808
241,101.96308149900152,93.9034660271735,107.04749752940495
242,111.15634457362484,78.41159185970588,96.94284826370821
243,93.11800244589705,84.91336557361801,99.77791263201715
244,113.25139834821844,75.44931175019146,92.47006453994601
245,104.54144902046178,75.36014894645746,111.34365292672672
246,112.46327972810428,84.50744533705056,95.7073819549653
247,111.12154082371158,85.95520712886616,106.75204680683979
248,93.2131465632582,86.66130616661195,100.47386797483203
249,103.89418515138014,95.50485968341916,101.98308964844351
250,95.15626735021027,84.47696046387847,101.7084232801803
251,103.63319033866699,79.29855552042625,107.50488366925205
252,88.27013464021708,85.68661301206137,92.45895749988092
253,89.35649791291365,95.92903966409534,111.79800058036942
254,92.51446450281612,81.68596701121704,100.38106756719816
255,92.60349419005536,86.72100499865343,100.00075792593012
256,98.3751517957526,92.66680820088553,104.47832447259769
257,115.28894510017537,74.40567552618482,95.19952186655941
258,98.20022409433996,87.03397054560219,106.32215125211478
259,112.65906863187095,94.88971324426005,101.98775025042313
260,109.56785058038106,75.3417935389629,108.18262530681535
261,109.25024606234965,75.92777252554141,103.70461259862843
262,102.06115906490068,80.32112281874203,103.38240317162662
263,112.26669104375628,85.21896817215755,106.23861088942377
264,110.54287941032128,82.65382342778605,91.75431434823861
265,113.5546663517029,91.90845323655752,112.44376303576223
266,95.39151450888956,92.98774237437536,105.33904614926296
267,106.32917013257665,83.68625243429199,92.06548974275779
268,106.4367118409267,84.27096256156771,116.402688684095
269,92.63279283722949,80.63642181924071,92.61048123444351
270,95.67697628941194,74.82015096964976,101.48477240740853
271,111.90916203661301,86.70055005169856,106.8194103350194
272,110.25850219022549,93.62373364328386,101.50578814421448
273,116.31208029861286,88.08055424235113,92.31348483286293
274,101.64945728638115,77.21656288752115,108.96904595308165
275,109.4175861087305,85.11665435814969,108.58541850301565
276,99.71650372109114,78.04869206204592,118.98507776936027
277,95.39312451433015,94.13735813286728,95.79254272813893
278,101.93790125083194,91.60678934003549,111.22765748103295
279,103.10088820133714,78.48921614239084,108.78434880488292
280,110.34631609910528,77.63268959755153,94.99886159206751
281,99.42375265712296,79.41505066061404,98.45890210849475
282,92.09877452849972,87.61949235678543,119.3364730957062
283,98.24476433709371,73.66029349591922,110.89214506297384
284,115.6877532388153,72.35156677621478,104.54035388822605
285,96.0421295612923,93.64801404276042,92.72123730837211
286,91.44086507414323,81.59075804740134,90.6253191594325
287,112.88574354320144,91.77414493550829,98.9876746936166
288,114.50706589504145,79.09703218963301,112.02635607411085
289,97.83383500365271,88.8353640236046,117.0580566191826
290,99.77568119031784,72.00771987727734,106.38793227494185
291,114.71012663982012,93.8130156845286,97.33996273052612
292,90.46368968797329,78.18547573136212,118.46246697171898
293,98.21218762662672,78.19739717284023,108.29751179381991
294,88.0747299377428,92.48099379876463,108.02391559197613
295,103.49836473990558,76.74767853061327,119.74580553505415
296,103.04206841212007,94.94246172449621,93.27077215842459
297,93.60488122726326,84.04365360942013,114.56553542528142
298,95.03639431550918,86.83967357961203,118.4486454217545
299,97.9229419097042,94.39646108351212,104.82867467735626
300,101.88581408411586,95.95665980367336,96.36594615878118
301,115.5943005149596,87.64635366283949,113.8632556313876
302,98.62465219595094,84.9426304683068,113.10705258526852
303,115.18640729242956,83.08652603628667,91.00987209924924
304,89.6642787877379,85.59695719942225,103.5657040302688
305,116.07076935362387,80.21295527134906,100.73462283719635
306,100.89186822047134,83.79987608811756,92.42722627895441
307,92.78859144019907,74.21114322743324,112.36285888926056
308,93.73736699315027,74.38650474523966,105.92153945357633
309,112.57466826780515,80.05158186703788,90.98517461777256
310,109.8002890773332,76.59773109016712,105.04977717717823
311,90.00010538607374,85.77671170283179,114.06170246387171
312,88.22010508553312,76.82744722905669,101.05569236122182
313,99.88192432928328,83.02307130238817,91.9128977563081
314,90.0449490327625,78.2215529141049,98.66888900313499
315,88.27879962430319,95.03327397257212,103.63457499077572
316,103.28896976783808,86.27008629676328,112.09027673309576
317,91.0516518251577,87.37339610468447,93.01210208086422
318,108.73070717399628,73.86977287570622,112.82100802809036
319,94.51579189196457,92.28227905223,101.73324449538944
320,91.88864755990572,76.42022885403033,107.25451047514343
321,101.6904563481208,76.04020650694859,109.61126277604052
322,88.5489916596223,87.3529900291081,105.45709682483971
323,115.43821248976488,77.95533988110934,93.62949752141095
324,98.3812178058556,85.07846649188976,90.7559813625323
325,103.64741989383567,85.52724028329499,109.40575266188148
326,112.27361838592114,91.67187685098492,92.63439972365673
327,106.30767717362014,87.05773902481424,100.14942294024004
328,108.8154916833913,81.70513941875345,103.00189118703777
329,98.89903125204866,88.44035924163349,109.34641376025058
330,90.4736635597062,90.46764008165356,118.16364786122801
331,92.29399131170716,91.07042807585282,104.2565004739172
332,112.70610782399478,94.40473632519159,115.75621186647646
333,90.74761382013818,94.778951931265,107.84490238147606
334,102.57226794771776,80.9387923068525,117.5476492591884
335,111.4393053376538,89.4042741231947,116.99443626689256
336,93.00487829044701,93.92347454464031,115.318691409089
337,88.44013205629301,91.07645973608818,94.75674207583023
338,91.27792169845274,94.81798101265022,108.04719741069022
339,104.33031770752477,84.50030245957755,104.00066783712526
340,107.84446729915295,74.25381354568519,104.3116477375322
341,112.81187410638813,90.48377467284621,119.10302069430456
342,88.64569437886887,88.00262765738934,94.21023598851076
343,88.05563873939529,72.66968657290218,101.30149258824741
344,107.47499724349468,79.43965809962334,90.16049161814432
345,89.97142811223264,92.88925730324792,101.99168132594342
346,108.01874388269349,79.43312367193656,105.70021918810134
347,109.51353955591972,92.76723083541988,106.59974690715963
348,104.19745877338741,76.17598502586,105.85390619482456
349,113.4647676472072,72.16912397346225,109.69932703942708
350,103.53140809194649,81.8123346804474,101.75960151928685
351,95.86149276786999,92.79210319553907,119.76597773533405
352,89.62404660756985,81.79666398514355,106.06963532554373
353,97.44440111610916,89.66195983644839,99.37448897265013
354,113.1337087341656,92.7601675419142,114.14440170091885
355,108.1869923537092,76.50955988848963,113.74404146130102
356,97.28360244653594,75.24420282572946,99.25180084475264
357,107.16234536860271,86.96109846636402,107.3232926736522
358,93.02334905733738,84.99693880891778,107.86576709611714
359,105.17679657519243,86.18742215288155,114.58206822279985
360,112.60226299953364,88.61518383975701,103.72570519653615
361,110.91764327459856,93.11862398407342,117.33845949615498
362,101.5831319160957,84.14930939624502,96.57448714219844
363,89.17359611215466,87.54104178379221,96.79973473621416
364,96.40607568914808,90.87512840867264,93.43603710308756
365,102.77242556819071,75.35474562250825,114.03257728250959
366,91.61939347457384,92.77252244646778,96.92438601272369
367,107.70676598457271,92.98051854925569,97.8027727894182
368,102.3709146987122,73.33654870598461,106.39443648983404
369,116.74341580965417,84.36629117376361,113.63658540745294
370,100.87081495418695,81.18270149614597,113.75053916596585
371,89.09098904560615,73.25391041350821,92.55565897434708
372,95.20933009676115,80.4939294794146,96.4223428137931
373,100.07337250617329,79.32807371703166,92.22440327457683
374,114.2355797842943,79.69295826791144,115.39823753522491
375,113.41271251338894,77.58019190486536,107.22342061852648
376,109.37678729297548,79.80939804428948,106.27506848785809
377,89.38935520260992,95.68087824806848,98.82464711539068
378,109.29102052584813,76.84705735732963,116.03865764985508
379,115.78872648279409,76.3657074724437,97.9934943276606
380,105.9964636669357,74.04282247040173,117.73303920546965
381,115.2142144886338,80.7998177813202,98.38036798267768
382,100.69179038315474,82.24439053725999,99.30715406635494
383,106.7453881382163,78.59786998399909,118.78857902755377
384,94.52315301044493,73.72009913401871,111.74613145898148
385,88.1572460181328,72.63681502254344,117.01774662381146
386,94.27310524895316,94.5500102731935,95.1001259163813
387,97.08372557728512,74.00985854046547,109.08141209435541
388,96.6311557323094,81.33336836557177,99.21704883266099
389,103.26468569548258,82.43095006353455,99.58469310139976
390,103.44985191405605,81.28346855617254,98.86638937373884
391,94.11229552307722,76.11005807046682,110.5224169434083
392,93.92766894068629,76.86691847063544,100.50967518674291
393,111.7940907584054,80.5804335942676,96.920272765325
394,94.78094826157137,82.98021976628232,100.22899421264427
395,103.88443917699331,92.170000065991,108.59115044217285
396,108.4193936247138,72.2425188216814,119.26833938443542
397,114.85994558237398,82.76994697812584,117.81591247851853
398,88.55167821436234,80.31932705720321,105.27342140021729
399,110.70753748304676,92.264542094521,112.98249561178035
400,103.11008173956112,92.277940688892,103.63393124291972
401,106.60976809470878,75.44710707620071,98.12930937109068
402,90.76241957997276,84.81123043837175,104.33810324825843
403,100.43233322687027,79.45805313781234,107.93852954731035
404,100.74719975938034,89.75240918972649,105.44280537189914
405,115.49712173682022,77.74179984855195,117.01199490756638
406,97.02887368783855,79.63932123084362,94.64319613822651
407,113.44229906952565,81.23033720700738,111.23700822154915
408,105.52877840010838,72.17273840940987,105.4944123572214
409,113.4488868001182,90.92213757856648,97.71147631833072
410,93.87269439283024,91.24907767594135,94.59354846206206
411,115.45589476780412,80.23605459527644,108.04740592543327
412,93.91719448198641,75.83390397968726,90.47358925926358
413,97.53605734592699,76.48078213898395,97.90890706244758
414,107.42666377760513,78.2785072668503,94.09180340401925
415,96.98072047324928,76.4913916355118,113.36544631607012
416,113.5947511848157,84.76779282985186,104.61345491857487
417,99.29304232563959,85.94539576184224,112.05321261978672
418,93.16189332342442,74.42364718478025,102.69757004193815
419,116.27051541147549,95.08172634373055,114.23706036684784
420,97.35067982331756,94.17389315927281,96.68483913273964
421,89.28997280193096,95.50695833344594,115.65261456244215
422,112.27547831220915,91.83287574122808,104.96859769925408
423,95.87640167561392,79.48403634536436,100.48271243735708
424,90.29155529484068,91.92566309373316,110.39819231454256
425,103.54584407696258,88.55970820626298,98.9844923909062
426,104.8175149894182,89.62377994947072,99.8198979785293
427,98.65757693661816,72.59780737274187,100.13302729894541
428,101.55047182656449,73.74633553157217,113.80390268374241
429,105.1631950206019,95.24645252259572,115.18451557966291
430,100.81019130086737,78.11633373614934,108.23674873725176
431,116.76669242338244,85.57818569110519,113.2866635804583
432,88.40601878227517,93.6479060461973,90.77696872012275
433,98.25310186667973,72.10299849869956,105.17598375304242
434,106.17595892280907,75.37613209488819,101.17751616654171
435,114.12749998811678,92.56512719823357,115.60135909391208
436,89.86734402916576,93.22705401958868,95.17195772992271
437,110.09784929597386,86.8954582803113,109.40031883538978
438,109.11321041797146,94.66143694450622,107.00223482144581
439,103.19141145878605,91.40229138299294,100.12909730444919
440,94.53636626978201,75.41174727082618,95.7341904302058
441,104.39626083289599,79.74417255977228,103.80963793217475
442,103.09360954637657,83.36777945732328,105.26287975180372
443,102.69533707455076,80.43943235144205,103.70632778039595
444,114.02721471386104,90.25228089070379,107.35308620306655
445,100.8961803305198,85.62800467163923,115.08235279775278
446,88.5909350003394,76.0638722955379,101.19127304105736
447,94.21220440208587,95.512038860906,111.61017312396677
448,90.71110190007448,82.35049965239158,91.7436145121685
449,110.03528128635662,81.36275983410582,107.52272352881702
450,110.89176354893364,86.21257884575954,92.72055867847116
451,102.61175263040904,73.19196359011548,101.6915684059625
452,96.41433676320845,87.52095238462887,108.14177752226392
453,113.93755790875319,90.14746963022264,101.60531748015222
454,105.6169161894592,83.17069163797474,99.37618337826756
455,93.3039644963982,80.40280377821584,106.69626806369894
456,113.83291857392365,72.27773322064091,92.10007500212434
457,98.00095685331208,78.77230229709834,91.62529366565506
458,92.8325489943445,95.06127115175049,99.87232464722048
459,89.77797063054787,88.4937793616043,90.98465265095005
460,106.3818912896458,83.74075363891444,117.96887677504999
461,115.33301975264368,76.58184195690609,117.41546967620243
462,95.76553531412321,76.11229093746701,92.7496954440671
463,101.74211625925491,83.86585017779736,105.36127822225187
464,93.16194332952504,87.55519752681488,118.14964776241655
465,109.8747734706059,87.28748966887954,102.59109025974516
466,105.21630904400186,95.05534222233575,111.89067455539002
467,106.20183486981716,89.24383571023806,111.22510632828757
468,99.575727483211,77.41791373320329,109.70596362492044
469,110.52210844489063,90.72273640986558,99.28324900727313
470,95.73618934860781,87.17814661120451,96.24768867856871
471,96.70006796365669,83.68828055257049,102.75134779344948
472,95.89067163677635,85.80448814864165,96.41824796538364
473,97.16582849314331,77.63505317361877,116.82189011313878
474,106.96235969181512,74.62462844257962,90.62079019555199
475,106.0521164345319,79.44081029082804,113.31586249913076
476,101.9807448993556,91.49075103104104,111.8681751327492
477,107.0024894386596,90.60815777354351,99.32933785358904
478,88.47752121221987,85.53629558868134,91.82037115668274
479,115.2329947481105,91.69674047278215,119.87304499108058
480,116.32014409258478,89.46246894671398,96.63867204982071
481,101.82290444476378,82.20839942634834,114.68528276364971
482,93.03025483441044,88.62867543198622,92.0509371182411
483,90.7539307823872,79.39867817729339,106.4981490867288
484,91.41851745144696,90.80696756754645,90.21546019865005
485,91.36853466037302,79.44901336994674,104.82416388606687
486,91.56405816395916,73.79656750286128,98.85189856377869
487,107.14322341680628,85.14486794526181,105.80496632514787
488,97.29924576508164,90.18044095273788,115.67607185667856
489,106.72455666634173,93.66600214988148,114.82589060108278
490,97.45776037877029,79.34184395393234,98.43129796497492
491,108.2062152415963,88.30603857234226,104.44981925866655
492,89.32946522968403,92.44469337701187,102.75227836477556
493,93.92076827571866,84.89937812502772,95.76083335246621
494,93.21099445565174,92.4175684753016,116.72842596525686
495,98.86528202035696,75.44449269025513,96.43278644046043
496,110.66523510997942,80.06706307525748,112.35187055524912
497,98.28531157551413,79.87353938366311,93.75002521395297
498,109.9726734953773,91.2821675084655,90.04124854170958
499,101.46889084661319,94.12919188176564,95.40711451919857
500,96.53007382860504,72.87728272738649,113.12572800338577
501,91.75572007953345,92.6705062892898,115.20151009352176
502,114.32233411834723,95.95741309777084,104.55460019314062
503,96.92778280442728,86.24059087906767,104.70774033004109
504,95.93788438379723,77.77502122539109,98.1661107485892
505,92.08749567154177,79.189783873553,105.68377795503908
506,96.65944028237702,75.88396178728156,101.60506478630815
507,90.44826814366293,94.85896482876284,111.30986922885349
508,92.73086050052994,91.98185850654973,107.4221175247495
509,116.64568420733255,90.48859607110347,97.39722218414607
510,88.87241186831146,73.1682062196857,103.01849039099702
511,97.30164845092148,76.8299844248682,117.42854529942447
512,109.67198783801076,89.43144818715983,118.91824436943024
513,106.88631483591732,76.09623823828636,107.7045534429508
514,110.02819095469826,90.01418009002208,98.35607471161907
515,115.13785332650455,95.10128700576341,110.9701487282003
516,114.46747151440063,93.89160636970074,109.361975358047
517,113.4845975342868,90.39630414289732,98.68111609275248
518,104.75887181668773,86.93427650832069,93.40495381145986
519,98.06801802934034,86.92379215802363,93.54675977611863
520,103.75871832792014,88.4120940535943,112.22635922567476
521,101.64057005488206,77.17052868128458,105.14603594142521
522,92.8719116911596,84.33252131800684,106.74923945442741
523,101.59074182906826,90.01151653916412,112.26432844185018
524,103.74491473274936,92.69182204532814,108.89348998809528
525,91.4381130789727,93.39800876852571,106.13514204192715
526,111.3318852166213,78.05415695381369,118.7574375369071
527,100.75345089889484,86.75363056138347,98.99558008181782
528,97.16630548729007,73.9592474074342,105.94484286603071
529,95.35471324794436,87.40353918760893,92.2765964394627
530,93.87840651311468,85.49528607505316,104.82218019408623
531,104.84739112261344,72.5725164763069,108.34860792772429
532,98.83778239991986,82.95970196499401,99.1843963646666
533,113.57407011412214,80.4488228035112,99.03017660542062
534,104.61386917247991,92.86631965033943,112.1882243934372
535,114.98481468753887,72.52156674772424,113.04207315570913
536,111.06765649471235,76.6434017031879,112.48048130709265
537,103.42273502442814,94.86030176286944,103.25113573843649
